zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,credit_history,credit_line_ratio,balance_annual_income,fico_avg_score,installment_amnt_ratio
00,0.40451991747794525,5.032591416321849,1.4206272622267315,6.8741941676494305,3.0925129528647677,0.6030226891555273,0.46120238052084034,0.7507571935295483,0.40451991747794525,2.3817487845545915,12.40834272136731,0.40451991747794525,5844.465412989999,20.831566955420847,1.2649110640673518,0.30151134457776363,2486.885174817541,0.15697549433790015,0.10646396731323196,22.472205054244224,0.0038641298047879455
01,0.4437493529823401,4.650107522366959,1.3143240317483664,6.556430361773436,3.5994636648624097,0.6229592344134662,0.4980401633178724,0.8425896961745492,0.3999169955785005,2.135490741262462,7.861924589838434,0.33142517941485816,24419.824655996774,24.148593527749973,2.06502559643305,0.2923040656976805,2643.7347844460146,0.1685555242915251,0.10374858792575486,32.97192315624282,0.004285694532000548
02,0.4296283128010461,4.619841221731093,1.3094018288412046,6.527430569563702,3.637512986280453,0.6383219709317223,0.4978723561193874,0.845678535833259,0.38512646103851494,2.1828710984132775,7.9309078709591105,0.3275435614465139,28212.63502697478,24.313658012325032,1.957754771039993,0.28271989118380353,2633.7423141514023,0.17547931505006714,0.10470609723598194,31.79714712816918,0.004173702124480291
03,0.4284408890768492,4.59404765303642,1.2980506409174237,6.451225042307427,3.615337260311539,0.6170284418383588,0.5203328577826222,0.8404390396325367,0.35446665721137055,2.124847189685183,7.886471331239861,0.35766583387255013,23615.496695959773,24.345289777105897,2.1067971263977405,0.3193745755061127,2506.4598466004827,0.16876446813223614,0.10856372933404007,32.42782648809822,0.004208464431242559
04,0.41572716983364233,4.668134721069656,1.236913451943219,6.12463854991536,3.7015035569724835,0.6529597429280481,0.4914469971969312,0.8476149803468422,0.3595866543486779,2.0525667065318527,8.122122800367759,0.40583455581746825,15945.872599477938,24.349541505330137,1.94954332057547,0.3353162841591901,2644.731895438943,0.16948973856703867,0.11572725282087505,30.412405158563043,0.004070252758008431
05,0.42030082537805563,4.566641860071227,1.2830178484866757,6.38979743614632,3.5874162082766703,0.6272256275370389,0.4593909786943822,0.8709743149473151,0.3541790228705564,2.2048116498307415,8.249786917748722,0.3153198396457147,15409.263263364002,24.198827709529372,2.2300736527406553,0.2829533270802257,2552.8849112816984,0.16340290521389603,0.1116244479624079,31.105696259394485,0.0042435121371452575
06,0.42943886689595917,4.602911860943016,1.299919025259001,6.469123774799252,3.5866232104598468,0.6451792136329924,0.5479333249115182,0.8368368427483396,0.38320437798439533,2.314393622728266,7.997584535429166,0.3666359243815375,43703.67124356102,24.12452293912418,2.0174307604991073,0.3044132198321356,2771.7822991149255,0.1759998226410201,0.11004957234448252,31.64111036826278,0.004221427578796762
07,0.4277359905746798,4.594434089167641,1.3018119191229092,6.47827534846876,3.6121848269082086,0.6652317502173409,0.5552018704039955,0.8218461100335942,0.4041482179869505,2.471119936718095,8.129271085046216,0.3662941807900757,28040.707579937094,24.012190997208606,1.8601372242729568,0.2977024501402856,2776.1672622374176,0.1791168548970406,0.10893308597588396,31.150792093292942,0.004252470255782326
08,0.4408940125146747,4.60539224899918,1.3109771813206872,6.5079245647476,3.5872531117680064,0.6570118772347896,0.520176172275307,0.8253918106484692,0.41710258421509133,2.3551684901899894,8.02972353199222,0.3709016477165603,24874.88586430685,24.249079395820846,2.054205371927981,0.3139625968690362,2781.104133918322,0.17444132303812204,0.10890785515502731,31.242260564650593,0.004349846366604639
09,0.37836667818578207,5.015057123552828,1.403750679613716,7.0905804329639235,2.6957135264844845,0.6855236465233494,0.43095943090954214,0.7944318920599999,0.40045019710366025,2.718667833913292,7.98903247389569,0.1336196761492029,13107.982426722385,27.178513186588763,1.5278468949198196,0.1336196761492029,2165.5865570975766,0.15231635536651372,0.11697825238376414,34.95264141216141,0.0035880940883424276
10,0.40964907307156934,4.60591555405546,1.3114863382488522,6.492394030628769,3.628052528942953,0.6285969628222582,0.584972496751269,0.8173653391524208,0.4121240548466145,2.6195999327846433,8.116298878946047,0.34066973126977845,27625.974620230907,24.449171232544938,1.373504312077619,0.24630268421614201,2715.8658605490687,0.1860509682611043,0.10918116649312866,30.84350693851307,0.004068079049765234
11,0.4137978321157943,4.601322563414748,1.3053084518127804,6.466995611503083,3.597962452053908,0.6739366017769234,0.5282511492496159,0.8272007788161213,0.4159435754432797,2.635217302540551,8.155828866295392,0.3512625171940423,26818.32479897428,24.040219800140942,1.4697673286476738,0.2642289339324799,2667.407179676862,0.1862154257689877,0.10931543881609126,30.846593609783465,0.004138604331245075
